avgEyeFixationDuration,timestamp,className,linesOfCode,linesOfComments,someAttribute
9,20240115095311601,ch.unisg.tapas.auctionhouse.adapter.in.messaging.mqtt.AuctionStartedEventListenerMqttAdapter,3.0,3.0,41.0
13,20240115091827971,ch.unisg.tapas.auctionhouse.adapter.in.messaging.mqtt.ExecutorAddedEventListenerMqttAdapter,6.0,4.0,31.0
4,20240115092406921,ch.unisg.tapas.auctionhouse.adapter.in.messaging.mqtt.PlaceBidForAuctionEventListenerMqttAdapter,12,12,31.0
10,20240115092203798,ch.unisg.tapas.auctionhouse.adapter.in.messaging.websub.AuctionStartedEventListenerWebSubAdapter,3.0,3.0,49.0
11,20240115094840785,ch.unisg.tapas.auctionhouse.adapter.in.messaging.websub.WebSubIntentVerificationListener,4.0,3.0,212
4,20240115094918224,ch.unisg.tapas.auctionhouse.adapter.in.web.LaunchAuctionWebController,18.0,15.0,43.0
4,20240115094633037,ch.unisg.tapas.auctionhouse.adapter.in.web.PlaceBidForAuctionWebController,12,12,22.0
4,20240115092437688,ch.unisg.tapas.auctionhouse.adapter.in.web.RetrieveAuctionWebController,13.0,13.0,34.0
11,20240115095713626,ch.unisg.tapas.auctionhouse.adapter.in.web.RetrieveOpenAuctionsWebController,14.0,13.0,412
3,20240115092411145,ch.unisg.tapas.auctionhouse.adapter.in.web.SubscribeToAuctionFeedDirectoryWebController,13.0,12.0,512
7,20240115090824064,ch.unisg.tapas.auctionhouse.adapter.in.web.SubscribeToAuctionFeedWebController,11.0,11.0,24.0
3,20240115095646248,ch.unisg.tapas.auctionhouse.adapter.out.messaging.http.AuctionWonEventHttpAdapter,5.0,4.0,39.0
2,20240115095737332,ch.unisg.tapas.auctionhouse.adapter.out.messaging.mqtt.PlaceBidForAuctionMqttAdapter,4.0,3.0,35.0
9,20240115091325648,ch.unisg.tapas.auctionhouse.adapter.out.messaging.mqtt.PublishAuctionStartedEventMqttAdapter,6.0,3.0,42.0
6,20240115091815286,ch.unisg.tapas.auctionhouse.adapter.out.messaging.mqtt.SubscribeToAuctionFeedMqttAdapter,3.0,12,24.0
10,20240115092418416,ch.unisg.tapas.auctionhouse.adapter.out.messaging.websub.PublishAuctionStartedEventWebSubAdapter,112,3.0,43.0
3,20240115095245222,ch.unisg.tapas.auctionhouse.adapter.out.messaging.websub.SubscribeToAuctionFeedWebSubAdapter,4.0,12,47.0
5,20240115090339772,ch.unisg.tapas.auctionhouse.adapter.out.web.AuctionHouseDirectoryAdapter,9.0,7.0,38.0
10,20240115095920300,ch.unisg.tapas.auctionhouse.adapter.out.web.PlaceBidForAuctionHttpAdapter,3.0,3.0,32.0
14,20240115093431088,ch.unisg.tapas.auctionhouse.application.handler.AuctionStartedHandler,112,112,36.0
12,20240115093708638,ch.unisg.tapas.auctionhouse.application.handler.ExecutorAddedHandler,12,12,8.0
3,20240115094808012,ch.unisg.tapas.auctionhouse.application.handler.ExecutorRemovedHandler,4.0,4.0,11.0
9,20240115095728711,ch.unisg.tapas.auctionhouse.application.port.in.auctions.AuctionStartedEvent,3.0,3.0,12.0
2,20240115092052868,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
2,20240115095227277,ch.unisg.tapas.auctionhouse.application.port.in.auctions.LaunchAuctionCommand,112,112,28.0
5,20240115090103477,ch.unisg.tapas.auctionhouse.application.port.in.auctions.PlaceBidForAuctionEvent,12,12,112
8,20240115094149207,ch.unisg.tapas.auctionhouse.application.port.in.auctions.RetrieveAuctionQuery,3.0,3.0,12.0
7,20240115091446779,ch.unisg.tapas.auctionhouse.application.port.in.auctions.RetrieveOpenAuctionsQuery,4.0,4.0,5.0
10,20240115090211553,ch.unisg.tapas.auctionhouse.application.port.in.executors.ExecutorAddedEvent,8.0,8.0,212
9,20240115091255644,ch.unisg.tapas.auctionhouse.application.port.in.executors.ExecutorRemovedEvent,8.0,8.0,17.0
5,20240115092145239,ch.unisg.tapas.auctionhouse.application.port.in.feeds.SubscribeToAuctionFeedCommand,3.0,3.0,12.0
6,20240115090119599,ch.unisg.tapas.auctionhouse.application.port.in.feeds.SubscribeToAuctionFeedDirectoryCommand,3.0,3.0,12.0
14,20240115093553256,ch.unisg.tapas.auctionhouse.application.port.out.OutputPortError,12,12,5.0
9,20240115090608842,ch.unisg.tapas.auctionhouse.application.service.PlaceBidForAuctionService,12,12,16.0
10,20240115090058606,ch.unisg.tapas.auctionhouse.application.service.RetrieveAuctionService,4.0,4.0,11.0
5,20240115093822542,ch.unisg.tapas.auctionhouse.application.service.RetrieveOpenAuctionsService,4.0,4.0,11.0
13,20240115095829938,ch.unisg.tapas.auctionhouse.application.service.StartAuctionService,16.0,11.0,47.0
5,20240115092739374,ch.unisg.tapas.auctionhouse.application.service.SubscribeToAuctionFeedDirectoryService,12,12,17.0
2,20240115090541266,ch.unisg.tapas.auctionhouse.application.service.SubscribeToAuctionFeedService,12,12,9.0
12,20240115094925168,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
14,20240115093455691,ch.unisg.tapas.auctionhouse.domain.AuctionNotFoundError,12,12,1.0
2,20240115093316841,ch.unisg.tapas.auctionhouse.domain.AuctionRegistry,41.0,41.0,84.0
2,20240115092852868,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
13,20240115090656253,ch.unisg.tapas.auctionhouse.domain.AuctionStartedEvent,3.0,3.0,112
2,20240115091641191,ch.unisg.tapas.auctionhouse.domain.AuctionWonEvent,4.0,3.0,14.0
9,20240115092114579,ch.unisg.tapas.auctionhouse.domain.Bid,22.0,11.0,39.0
6,20240115094810709,ch.unisg.tapas.auctionhouse.domain.ExecutorRegistry,26.0,26.0,64.0
10,20240115090501418,ch.unisg.tapas.common.ConfigProperties,42.0,42.0,68.0
13,20240115092533342,ch.unisg.tapas.common.SelfValidating,4.0,4.0,17.0
14,20240115093429116,ch.unisg.tapas.TapasAuctionHouseApplication,3.0,3.0,9.0
7,20240115094931570,ch.unisg.tapas.TapasAuctionHouseApplicationTests,12,12,6.0
12,20240115092935391,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.formats.AssignedTaskToExecutorJsonRepresentation,12,12,16.0
13,20240115094949689,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.formats.ExecutorJsonRepresentation,12,12,14.0
7,20240115091502518,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.web.ReceiveAssignedTaskToExecutorWebController,1.0,12,36.0
5,20240115093524277,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.web.ReceiveAssignedTaskToExecutorWebControllerTest,5.0,12,412
10,20240115092737098,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.in.web.ReceiveExecutorFromExecutorPoolWebController,12,12,23.0
15,20240115093928467,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.out.formats.TaskEventJsonRepresentation,12,12,112
6,20240115092714390,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.out.web.PublishNewExecutorAvailableEventWebAdapter,12,12,31.0
12,20240115093928899,ch.unisg.tapasexecutorcalculator.executorcalculator.adapter.out.web.PublishTaskUpdatedEventWebAdapter,12,12,37.0
6,20240115094318772,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.in.AddExecutorToExecutorListCommand,12,12,17.0
7,20240115093525754,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.in.AssignedTaskToExecutorCommand,12,12,15.0
9,20240115092651202,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.NewExecutorAvailableEvent,12,12,8.0
2,20240115091927040,ch.unisg.tapasexecutorcalculator.executorcalculator.application.port.out.TaskUpdatedEvent,12,12,4.0
3,20240115092811455,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AddExecutorToExecutorListService,12,12,212
7,20240115092841002,ch.unisg.tapasexecutorcalculator.executorcalculator.application.service.AssignedTaskToExecutorService,112,12,42.0
5,20240115094101963,ch.unisg.tapasexecutorcalculator.executorcalculator.domain.Executor,1.0,12,42.0
4,20240115095756949,ch.unisg.tapasexecutorcalculator.executorcalculator.domain.ExecutorList,12,12,24.0
2,20240115092430707,ch.unisg.tapasexecutorcalculator.executorcalculator.domain.Task,12,12,32.0
2,20240115093052868,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
6,20240115090216081,ch.unisg.tapasexecutorcalculator.TapasExecutorCalculatorApplication,12,12,6.0
12,20240115095813567,ch.unisg.tapasexecutorcalculator.TapasExecutorPrinterApplicationTests,12,12,6.0
10,20240115090242797,ch.unisg.tapasexecutorpool.executorpool.adapter.in.formats.ExecutorJsonRepresentation,1.0,12,312
13,20240115095030006,ch.unisg.tapasexecutorpool.executorpool.adapter.in.formats.ExecutorTypeJsonRepresentation,1.0,12,9.0
6,20240115092025307,ch.unisg.tapasexecutorpool.executorpool.adapter.in.formats.RetrieveExecutorByTypeJsonRepresentation,12,12,26.0
5,20240115092820412,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.AddNewExecutorToExecutorPoolWebController,1.0,12,32.0
10,20240115095215308,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.AddNewExecutorToExecutorPoolWebControllerTest,4.0,12,36.0
6,20240115094058391,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.DeleteExecutorFromExecutorPoolWebController,2.0,12,23.0
5,20240115090225267,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.RetrieveExecutorById,12,12,19.0
13,20240115094647560,ch.unisg.tapasexecutorpool.executorpool.adapter.in.web.RetrieveExecutorByTypeWebController,1.0,12,28.0
12,20240115090222765,ch.unisg.tapasexecutorpool.executorpool.adapter.out.persistence.mongodb.ExecutorMapper,12,12,18.0
12,20240115090347975,ch.unisg.tapasexecutorpool.executorpool.adapter.out.persistence.mongodb.ExecutorPersistenceAdapter,2.0,12,47.0
14,20240115091041579,ch.unisg.tapasexecutorpool.executorpool.adapter.out.persistence.mongodb.ExecutorPersistenceAdapterTest,2.0,12,47.0
12,20240115095000662,ch.unisg.tapasexecutorpool.executorpool.adapter.out.persistence.mongodb.MongoExecutorDocument,12,12,19.0
9,20240115092340821,ch.unisg.tapasexecutorpool.executorpool.adapter.out.web.PublishExecutorDeletedWebAdapter,2.0,12,412
14,20240115090319392,ch.unisg.tapasexecutorpool.executorpool.AddNewExecutorToExecutorPoolSystemTest,1.0,12,39.0
11,20240115094707817,ch.unisg.tapasexecutorpool.executorpool.application.port.in.AddNewExecutorToExecutorPoolCommand,12,12,17.0
6,20240115095121984,ch.unisg.tapasexecutorpool.executorpool.application.port.in.DeleteExecutorFromExecutorPoolQuery,12,12,8.0
9,20240115091732918,ch.unisg.tapasexecutorpool.executorpool.application.port.in.RetrieveExecutorByIdQuery,12,12,7.0
3,20240115092838624,ch.unisg.tapasexecutorpool.executorpool.application.port.in.RetrieveExecutorByTypeQuery,12,12,8.0
10,20240115094015117,ch.unisg.tapasexecutorpool.executorpool.application.service.AddNewExecutorToExecutorPoolService,12,12,33.0
15,20240115095327556,ch.unisg.tapasexecutorpool.executorpool.application.service.DeleteExecutorFromExecutorPoolService,12,12,23.0
13,20240115091543687,ch.unisg.tapasexecutorpool.executorpool.application.service.RetrieveExecutorByIdService,12,12,22.0
10,20240115090822532,ch.unisg.tapasexecutorpool.executorpool.application.service.RetrieveExecutorByTypeService,12,12,15.0
4,20240115093056985,ch.unisg.tapasexecutorpool.executorpool.application.service.RetrieveExecutorByTypeServiceTest,4.0,12,41.0
2,20240115091752868,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
9,20240115092306929,ch.unisg.tapasexecutorpool.executorpool.DependencyRuleTest,12,12,24.0
5,20240115091439620,ch.unisg.tapasexecutorpool.executorpool.domain.Executor,12,12,58.0
15,20240115095330464,ch.unisg.tapasexecutorpool.executorpool.domain.ExecutorNotFoundError,12,12,1.0
12,20240115095809293,ch.unisg.tapasexecutorpool.executorpool.domain.ExecutorPool,12,12,54.0
2,20240115093449068,ch.unisg.tapasexecutorpool.executorpool.domain.ExecutorTest,9.0,12,29.0
12,20240115091104628,ch.unisg.tapasexecutorpool.TapasExecutorPoolApplication,12,12,7.0
8,20240115092151356,ch.unisg.tapasexecutorpool.TapasExecutorPoolApplicationTests,12,12,6.0
2,20240115092452868,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
11,20240115094301447,ch.unisg.tapasexecutorprinter.executorcalculator.adapter.in.web.ReceiveAssignedTaskToExecutorWebControllerTest,5.0,12,412
6,20240115095758714,ch.unisg.tapasexecutorprinter.executorprinter.adapter.in.formats.AssignedTaskToExecutorJsonRepresentation,12,12,16.0
7,20240115091121449,ch.unisg.tapasexecutorprinter.executorprinter.adapter.in.formats.ExecutorJsonRepresentation,12,12,14.0
13,20240115093546795,ch.unisg.tapasexecutorprinter.executorprinter.adapter.in.web.ReceiveAssignedTaskToExecutorWebController,1.0,12,36.0
8,20240115094638100,ch.unisg.tapasexecutorprinter.executorprinter.adapter.in.web.ReceiveExecutorFromExecutorPoolWebController,12,12,23.0
10,20240115092905993,ch.unisg.tapasexecutorprinter.executorprinter.adapter.out.formats.TaskEventJsonRepresentation,12,12,112
4,20240115095728721,ch.unisg.tapasexecutorprinter.executorprinter.adapter.out.web.PublishNewExecutorAvailableEventWebAdapter,12,12,31.0
5,20240115090115817,ch.unisg.tapasexecutorprinter.executorprinter.adapter.out.web.PublishTaskUpdatedEventWebAdapter,12,12,37.0
10,20240115090706798,ch.unisg.tapasexecutorprinter.executorprinter.application.port.in.AddExecutorToExecutorListCommand,12,12,17.0
9,20240115090602046,ch.unisg.tapasexecutorprinter.executorprinter.application.port.in.AssignedTaskToExecutorCommand,12,12,15.0
12,20240115092609934,ch.unisg.tapasexecutorprinter.executorprinter.application.port.out.NewExecutorAvailableEvent,12,12,8.0
4,20240115094219424,ch.unisg.tapasexecutorprinter.executorprinter.application.port.out.TaskUpdatedEvent,12,12,6.0
11,20240115090721632,ch.unisg.tapasexecutorprinter.executorprinter.application.service.AddExecutorToExecutorListService,12,12,212
7,20240115094236038,ch.unisg.tapasexecutorprinter.executorprinter.application.service.AssignedTaskToExecutorService,112,12,42.0
15,20240115094743192,ch.unisg.tapasexecutorprinter.executorprinter.domain.Executor,1.0,12,38.0
13,20240115091129828,ch.unisg.tapasexecutorprinter.executorprinter.domain.ExecutorList,12,12,24.0
8,20240115095843284,ch.unisg.tapasexecutorprinter.executorprinter.domain.Task,12,12,32.0
12,20240115092348280,ch.unisg.tapasexecutorprinter.TapasExecutorPrinterApplication,12,12,6.0
7,20240115092813729,ch.unisg.tapasexecutorprinter.TapasExecutorPrinterApplicationTests,12,12,6.0
13,20240115093233561,ch.unisg.tapasexecutorweatherman.executorcalculator.adapter.in.web.ReceiveAssignedTaskToExecutorWebControllerTest,5.0,12,412
5,20240115093607735,ch.unisg.tapasexecutorweatherman.executorweatherman.adapter.in.formats.AssignedTaskToExecutorJsonRepresentation,12,12,16.0
7,20240115094304233,ch.unisg.tapasexecutorweatherman.executorweatherman.adapter.in.web.ReceiveAssignedTaskToExecutorWebController,1.0,12,36.0
14,20240115093658072,ch.unisg.tapasexecutorweatherman.executorweatherman.adapter.out.formats.TaskEventJsonRepresentation,12,12,112
14,20240115095406749,ch.unisg.tapasexecutorweatherman.executorweatherman.adapter.out.web.PublishTaskUpdatedEventWebAdapter,12,12,37.0
9,20240115091757503,ch.unisg.tapasexecutorweatherman.executorweatherman.application.port.in.AssignedTaskToExecutorCommand,12,12,15.0
4,20240115092547777,ch.unisg.tapasexecutorweatherman.executorweatherman.application.port.out.TaskUpdatedEvent,12,12,6.0
9,20240115090342230,ch.unisg.tapasexecutorweatherman.executorweatherman.application.service.AssignedTaskToExecutorService,6.0,12,38.0
15,20240115094444891,ch.unisg.tapasexecutorweatherman.executorweatherman.domain.Executor,8.0,12,612
13,20240115091724109,ch.unisg.tapasexecutorweatherman.executorweatherman.domain.Task,12,12,32.0
11,20240115091748330,ch.unisg.tapasexecutorweatherman.TapasExecutorPrinterApplicationTests,12,12,6.0
6,20240115094323244,ch.unisg.tapasexecutorweatherman.TapasExecutorWeathermanApplication,12,12,6.0
3,20240115091957409,ch.unisg.tapasroster.common.SelfValidating,4.0,4.0,17.0
2,20240115092652868,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
6,20240115092209101,ch.unisg.tapasroster.roster.adapter.in.formats.AssignmentsJsonRepresentation,7.0,12,45.0
14,20240115091912691,ch.unisg.tapasroster.roster.adapter.in.formats.ExecutorJsonRepresentation,12,12,212
5,20240115095320756,ch.unisg.tapasroster.roster.adapter.in.formats.TaskEventJsonRepresentation,12,12,112
14,20240115093726513,ch.unisg.tapasroster.roster.adapter.in.formats.TaskJsonRepresentation,12,12,23.0
2,20240115095437715,ch.unisg.tapasroster.roster.adapter.in.messaging.http.TaskEventDispatcher,12,12,26.0
14,20240115093759688,ch.unisg.tapasroster.roster.adapter.in.web.ReceiveAvailableExecutorWebController,1.0,12,32.0
2,20240115094053780,ch.unisg.tapasroster.roster.adapter.in.web.ReceiveTaskFromTastListWebController,1.0,12,34.0
11,20240115091614017,ch.unisg.tapasroster.roster.adapter.in.web.RetrieveAllAssignmentsWebController,12,12,19.0
14,20240115093239326,ch.unisg.tapasroster.roster.adapter.out.formats.AuctionJsonRepresentation,12,12,22.0
8,20240115091425597,ch.unisg.tapasroster.roster.adapter.out.formats.ExecutorJsonRepresentation,12,12,18.0
11,20240115092755275,ch.unisg.tapasroster.roster.adapter.out.formats.FindExecutorByTypeRequestJsonRepresentation,1.0,12,9.0
11,20240115094507905,ch.unisg.tapasroster.roster.adapter.out.persistence.mongodb.AssignmentMapper,12,12,37.0
9,20240115090725916,ch.unisg.tapasroster.roster.adapter.out.persistence.mongodb.AssignmentPersistenceAdapter,12,12,31.0
3,20240115091224499,ch.unisg.tapasroster.roster.adapter.out.persistence.mongodb.MongoAssignmentDocument,12,12,38.0
7,20240115095113940,ch.unisg.tapasroster.roster.adapter.out.web.FindExecutorByTypeWebAdapter,16.0,12,61.0
11,20240115092710976,ch.unisg.tapasroster.roster.adapter.out.web.LaunchAuctionWebAdapter,12,12,37.0
5,20240115094949683,ch.unisg.tapasroster.roster.adapter.out.web.PublishTaskAssignedToExecutorEventWebAdapter,12,12,31.0
5,20240115090101256,ch.unisg.tapasroster.roster.adapter.out.web.PublishTaskUpdatedEventWebAdapter,12,12,38.0
7,20240115095056428,ch.unisg.tapasroster.roster.application.port.in.AddExecutorToAvailableExecutorsCommand,12,12,17.0
10,20240115090536696,ch.unisg.tapasroster.roster.application.port.in.AddTaskToAssignmentsCommand,12,12,8.0
7,20240115090415967,ch.unisg.tapasroster.roster.application.port.in.AssignTaskToExecutorCommand,12,12,8.0
10,20240115094600959,ch.unisg.tapasroster.roster.application.port.in.TaskEvent,12,12,9.0
15,20240115091558556,ch.unisg.tapasroster.roster.application.port.out.TaskAssignedToExecutorEvent,12,12,19.0
8,20240115092108603,ch.unisg.tapasroster.roster.application.port.out.TaskUpdatedEvent,12,12,6.0
14,20240115095304383,ch.unisg.tapasroster.roster.application.service.AddExecutorToAvailableExecutorsService,12,12,16.0
9,20240115090124450,ch.unisg.tapasroster.roster.application.service.AddTaskToAssignmentsService,12,12,24.0
11,20240115092911439,ch.unisg.tapasroster.roster.application.service.AssignTaskToExecutorService,5.0,12,37.0
13,20240115095108744,ch.unisg.tapasroster.roster.application.service.GetAllAssignmentsService,12,12,12.0
14,20240115090732174,ch.unisg.tapasroster.roster.application.service.TaskEventHandlerService,2.0,12,44.0
13,20240115095556817,ch.unisg.tapasroster.roster.AssignTaskToExecutorSystemTest,1.0,12,44.0
4,20240115090559444,ch.unisg.tapasroster.roster.DependencyRuleTest,12,12,23.0
13,20240115093448985,ch.unisg.tapasroster.roster.domain.Assignment,2.0,12,79.0
5,20240115090402163,ch.unisg.tapasroster.roster.domain.AssignmentList,12,12,28.0
11,20240115092532548,ch.unisg.tapasroster.roster.domain.AssignmentNotFoundError,12,12,2.0
11,20240115094630550,ch.unisg.tapasroster.roster.domain.Executor,12,12,24.0
9,20240115094049017,ch.unisg.tapasroster.roster.domain.ExecutorList,12,12,25.0
10,20240115094410973,ch.unisg.tapasroster.roster.domain.Task,12,12,24.0
2,20240115095127220,ch.unisg.tapasroster.TapasRosterApplication,12,12,6.0
2,20240115092752868,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
7,20240115094835226,ch.unisg.tapasroster.TapasRosterApplicationTests,12,12,6.0
10,20240115092207820,ch.unisg.tapastasks.common.SelfValidating,4.0,4.0,17.0
6,20240115092721241,ch.unisg.tapastasks.TapasTasksApplication,12,12,8.0
13,20240115093403588,ch.unisg.tapastasks.TapasTasksApplicationTests,12,12,6.0
6,20240115095032388,ch.unisg.tapastasks.tasks.adapter.in.formats.StatusJsonRepresentation,13.0,11.0,31.0
10,20240115094114890,ch.unisg.tapastasks.tasks.adapter.in.formats.TaskJsonPatchRepresentation,28.0,28.0,78.0
5,20240115095749660,ch.unisg.tapastasks.tasks.adapter.in.formats.TaskJsonRepresentation,53.0,33.0,117.0
15,20240115090043121,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskAssignedEventListenerHttpAdapter,15.0,15.0,26.0
13,20240115094431379,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskEventHttpDispatcher,34.0,26.0,74.0
15,20240115095945360,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskEventListener,13.0,13.0,16.0
11,20240115094900479,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskExecutedEventListenerHttpAdapter,14.0,14.0,27.0
9,20240115090325787,ch.unisg.tapastasks.tasks.adapter.in.messaging.http.TaskStartedEventListenerHttpAdapter,13.0,13.0,24.0
2,20240115091514704,ch.unisg.tapastasks.tasks.adapter.in.messaging.UnknownEventException,12,12,1.0
2,20240115090110442,ch.unisg.tapastasks.tasks.adapter.in.web.AddNewTaskToTaskListWebController,19.0,9.0,46.0
15,20240115093234784,ch.unisg.tapastasks.tasks.adapter.in.web.AddNewTaskToTaskListWebControllerTest,12,12,35.0
7,20240115095857856,ch.unisg.tapastasks.tasks.adapter.in.web.CheckStatusOfTaskWebController,15.0,14.0,37.0
2,20240115091637929,ch.unisg.tapastasks.tasks.adapter.in.web.DeleteTaskFromTaskListWebController,2.0,12,23.0
4,20240115095554272,ch.unisg.tapastasks.tasks.adapter.in.web.RetrieveTaskFromTaskListWebController,15.0,14.0,35.0
10,20240115094000814,ch.unisg.tapastasks.tasks.adapter.in.web.RetrieveTasksByStatusWebController,5.0,5.0,25.0
4,20240115090928739,ch.unisg.tapastasks.tasks.adapter.out.persistence.mongodb.MongoTaskDocument,12,12,26.0
12,20240115090655987,ch.unisg.tapastasks.tasks.adapter.out.persistence.mongodb.TaskMapper,12,12,412
10,20240115093548682,ch.unisg.tapastasks.tasks.adapter.out.persistence.mongodb.TaskPersistenceAdapter,2.0,12,54.0
6,20240115095807391,ch.unisg.tapastasks.tasks.adapter.out.persistence.mongodb.TaskPersistenceAdapterTest,12,12,612
10,20240115090035205,ch.unisg.tapastasks.tasks.adapter.out.web.PublishDelegatedTaskExecutedEventWebAdapter,12,12,26.0
13,20240115093153082,ch.unisg.tapastasks.tasks.adapter.out.web.PublishNewTaskAddedEventWebAdapter,4.0,12,35.0
4,20240115094519231,ch.unisg.tapastasks.tasks.AddNewTaskToTaskListSystemTest,12,12,39.0
3,20240115091231241,ch.unisg.tapastasks.tasks.application.handler.TaskAssignedHandler,12,12,16.0
2,20240115092952868,ch.unisg.tapas.auctionhouse.domain.Auction,61.0,38.0,1412
15,20240115094833707,ch.unisg.tapastasks.tasks.application.handler.TaskExecutedHandler,1.0,12,26.0
8,20240115094006429,ch.unisg.tapastasks.tasks.application.handler.TaskStartedHandler,12,12,16.0
11,20240115094838453,ch.unisg.tapastasks.tasks.application.port.in.AddNewTaskToTaskListCommand,12,12,19.0
8,20240115093039661,ch.unisg.tapastasks.tasks.application.port.in.CheckStatusOfTaskQuery,12,12,9.0
15,20240115092655477,ch.unisg.tapastasks.tasks.application.port.in.DeleteTaskFromTaskListQuery,12,12,9.0
5,20240115091958450,ch.unisg.tapastasks.tasks.application.port.in.RetrieveTaskFromTaskListQuery,12,12,9.0
15,20240115093222821,ch.unisg.tapastasks.tasks.application.port.in.RetrieveTasksByStatusQuery,12,12,9.0
3,20240115092336003,ch.unisg.tapastasks.tasks.application.port.in.TaskAssignedEvent,12,12,12.0
7,20240115095447753,ch.unisg.tapastasks.tasks.application.port.in.TaskExecutedEvent,12,12,15.0
2,20240115091001309,ch.unisg.tapastasks.tasks.application.port.in.TaskStartedEvent,12,12,12.0
9,20240115092732399,ch.unisg.tapastasks.tasks.application.port.out.DelegatedTaskExecutedEvent,12,12,112
8,20240115095226955,ch.unisg.tapastasks.tasks.application.port.out.NewTaskAddedEvent,12,12,12.0
14,20240115092309463,ch.unisg.tapastasks.tasks.application.service.AddNewTaskToTaskListService,5.0,12,39.0
6,20240115091952107,ch.unisg.tapastasks.tasks.application.service.AddNewTaskToTaskListServiceTest,12,12,33.0
11,20240115094837716,ch.unisg.tapastasks.tasks.application.service.CheckStatusOfTaskService,2.0,12,212
12,20240115091432306,ch.unisg.tapastasks.tasks.application.service.DeleteTaskFromTaskListService,12,12,21.0
10,20240115090958449,ch.unisg.tapastasks.tasks.application.service.NoOpTaskListLock,2.0,12,11.0
12,20240115091222507,ch.unisg.tapastasks.tasks.application.service.RetrieveTaskFromTaskListService,2.0,12,212
3,20240115094557237,ch.unisg.tapastasks.tasks.application.service.RetrieveTasksByStatusService,12,12,14.0
4,20240115090144078,ch.unisg.tapastasks.tasks.archunit.Adapters,12,12,45.0
10,20240115095614324,ch.unisg.tapastasks.tasks.archunit.ApplicationLayer,12,12,42.0
15,20240115090625745,ch.unisg.tapastasks.tasks.archunit.ArchitectureElement,12,12,512
6,20240115093349207,ch.unisg.tapastasks.tasks.archunit.HexagonalArchitecture,12,12,44.0
12,20240115095859064,ch.unisg.tapastasks.tasks.DependencyRuleTests,12,12,13.0
8,20240115092531878,ch.unisg.tapastasks.tasks.domain.Task,5.0,1.0,56.0
14,20240115090323533,ch.unisg.tapastasks.tasks.domain.TaskList,112,1.0,77.0
7,20240115094706096,ch.unisg.tapastasks.tasks.domain.TaskNotFoundError,12,12,1.0
11,20240115095752435,ch.unisg.app.AppApplication,2.0,12,17.0
9,20240115094230954,ch.unisg.app.AppApplicationTests,12,12,6.0
7,20240115090417792,ch.unisg.app.HelloController,12,12,7.0
15,20240115094436137,ch.unisg.app.NewExecutorController,1.0,12,67.0
5,20240115093251958,ch.unisg.app.NewTaskController,5.0,12,97.0
12,20240115095152558,ch.unisg.tapas.auctionhouse.adapter.common.clients.TapasMqttClient,37.0,36.0,87.0
8,20240115090254859,ch.unisg.tapas.auctionhouse.adapter.common.formats.AuctionJsonRepresentation,6.0,6.0,67.0
14,20240115093012143,ch.unisg.tapas.auctionhouse.adapter.common.formats.BidJsonRepresentation,12,12,22.0
11,20240115092953526,ch.unisg.tapas.auctionhouse.adapter.common.formats.DelegateTaskJsonRepresentation,12,12,18.0
13,20240115092014339,ch.unisg.tapas.auctionhouse.adapter.in.messaging.http.ExecutorAddedEventListenerHttpAdapter,4.0,4.0,18.0
2,20240115090835502,ch.unisg.tapas.auctionhouse.adapter.in.messaging.http.ExecutorRemovedEventListenerHttpAdapter,4.0,4.0,16.0
15,20240115091743061,ch.unisg.tapas.auctionhouse.adapter.in.messaging.mqtt.AuctionHouseEventMqttDispatcher,23.0,22.0,49.0
10,20240115092523648,ch.unisg.tapas.auctionhouse.adapter.in.messaging.mqtt.AuctionStartedEventListenerMqttAdapter,3.0,3.0,41.0
